"","cell_index","PointNum","pos_x","pos_y","cell_Area","k10_mesmer","k15_mesmer","mesmer_full"
"30447",30447,"A4",164.473227206946,527.178002894356,691,"B","B","CD4"
"30448",30448,"A4",771.482456140351,525.333333333333,114,"B","B","B"
"30449",30449,"A4",1175.34179104478,525.261194029851,670,"B","B","B"
"30450",30450,"A4",1375.8480565371,526.639575971731,283,"B","B","B"
"30451",30451,"A4",1399.94162436548,525.682741116751,394,"B","B","B"
"30452",30452,"A4",1952.55928853755,525.146245059289,506,"B","B","CD4"
"30453",30453,"A4",361.630136986301,526,73,"B","B","Lymphatic"
"30454",30454,"A4",502.744131455399,527.43427230047,426,"B","B","B"
"30455",30455,"A4",649.285714285714,526.954407294833,329,"B","B","DC"
"30456",30456,"A4",924.302915082383,527.429657794677,789,"B","B","B"
"30457",30457,"A4",1695.10954063604,526.766784452297,283,"B","B","B"
"30458",30458,"A4",194.082039911308,528.889135254989,451,"B","B","CD4"
"30459",30459,"A4",346.17,526.895,600,"B","B","DC"
"30460",30460,"A4",1795.63479145473,528.040691759919,983,"B","B","CD4"
"30461",30461,"A4",2025.53821656051,528.28025477707,314,"B","B","B"
"30462",30462,"A4",61.5029585798817,529.041420118343,169,"Unresolvable","Unresolvable","DC"
"30463",30463,"A4",391.989583333333,529.078125,192,"T","CD4","CD4"
"30464",30464,"A4",1418.08815426997,528.900826446281,363,"B","B","B"
"30465",30465,"A4",1452.40909090909,529.237762237762,286,"B","B","CD4"
"30466",30466,"A4",1561.80829015544,526.891191709845,193,"Endothelial","Endothelial","Endothelial"
"30467",30467,"A4",1819.4,527.725925925926,135,"Unresolvable","Unresolvable","DC"
"30468",30468,"A4",1865.58181818182,528.785454545455,275,"B","B","Lymphatic"
"30469",30469,"A4",43.2139130434783,533.038260869565,575,"Unresolvable","Unresolvable","M1"
"30470",30470,"A4",258.3125,529.875,448,"B","B","CD4"
"30471",30471,"A4",558.498233215548,529.816254416961,283,"B","B","B"
"30472",30472,"A4",630.103512014787,529.672828096118,541,"B","B","B"
"30473",30473,"A4",1056.52360515021,529.3669527897,466,"B","B","DC"
"30474",30474,"A4",1225.82519685039,529.32125984252,635,"B","B","B"
"30475",30475,"A4",1387.08547008547,530,117,"B","B","B"
"30476",30476,"A4",477.607594936709,530.89029535865,237,"B","B","CD4"
"30477",30477,"A4",413.835680751174,531.24882629108,426,"B","B","CD4"
"30478",30478,"A4",1080.72660550459,531.877064220183,545,"B","B","CD4"
"30479",30479,"A4",1550.1,531.844444444444,180,"Endothelial","Endothelial","Endothelial"
"30480",30480,"A4",1574.1267281106,532.917050691244,434,"B","B","DC"
"30481",30481,"A4",1640.58409785933,532.091743119266,327,"B","B","B"
"30482",30482,"A4",1732.04722792608,534.778234086242,487,"B","B","CD4"
"30483",30483,"A4",240.132352941176,533.142156862745,408,"B","B","CD4"
"30484",30484,"A4",1317.38535031847,532.716560509554,314,"B","B","B"
"30485",30485,"A4",1477.29360465116,532.845930232558,344,"Endothelial","Endothelial","Endothelial"
"30486",30486,"A4",1711.59453781513,533.258403361345,476,"B","B","CD4"
"30487",30487,"A4",1831.18338108883,532.816618911175,349,"Unresolvable","Unresolvable","DC"
"30488",30488,"A4",609.28275862069,533.993103448276,145,"B","B","CD4"
"30489",30489,"A4",786.661137440758,534.492890995261,422,"B","B","B"
"30490",30490,"A4",819.776173285199,533.628158844765,277,"B","B","B"
"30491",30491,"A4",1291.13513513514,533.594594594595,185,"B","B","B"
"30492",30492,"A4",1303.58333333333,533.794871794872,156,"B","B","B"
"30493",30493,"A4",1933.43236074271,533.870026525199,377,"B","B","B"
"30494",30494,"A4",2040.59409594096,533.50184501845,271,"B","B","B"
"30495",30495,"A4",15.1852409638554,535.534638554217,664,"Lymphatic","Lymphatic","Lymphatic"
"30496",30496,"A4",1436.17708333333,535.145833333333,288,"B","B","B"
"30497",30497,"A4",1764.11221945137,534.466334164588,401,"B","B","CD4"
"30498",30498,"A4",1900.80540540541,535.118918918919,185,"B","B","CD4"
"30499",30499,"A4",706.737439222042,536.103727714749,617,"B","B","B"
"30500",30500,"A4",949.137472283814,536.651884700665,451,"B","B","B"
"30501",30501,"A4",287.331288343558,536.251533742331,163,"T","CD4","CD4"
"30502",30502,"A4",312.208737864078,537.315533980582,412,"T","CD4","CD4"
"30503",30503,"A4",371.013774104683,536.402203856749,363,"B","B","CD4"
"30504",30504,"A4",444.251851851852,537.185185185185,270,"B","B","B"
"30505",30505,"A4",804.087209302326,537.683139534884,344,"B","B","Lymphatic"
"30506",30506,"A4",2009.15714285714,536.835714285714,140,"T","CD4","CD4"
"30507",30507,"A4",96.7689075630252,538.144957983193,476,"T","CD4","Treg"
"30508",30508,"A4",739.139264990329,537.237911025145,517,"B","B","B"
"30509",30509,"A4",758.641604010025,538.874686716792,399,"B","B","B"
"30510",30510,"A4",1031.09623430962,537.240585774059,478,"B","B","CD4"
"30511",30511,"A4",1620.52076677316,537.76357827476,313,"B","B","B"
"30512",30512,"A4",144.107738998483,539.637329286798,659,"B","B","CD4"
"30513",30513,"A4",541.586715867159,538.89852398524,542,"B","B","CD4"
"30514",30514,"A4",1359.41791044776,537.462686567164,402,"B","B","B"
"30515",30515,"A4",1851.4511627907,539.455813953488,430,"B","B","CD4"
"30516",30516,"A4",1883.45070422535,538.769953051643,426,"B","B","B"
"30517",30517,"A4",1916.80952380952,539.16369047619,336,"B","B","B"
"30518",30518,"A4",272.968481375358,540.647564469914,349,"B","B","CD4"
"30519",30519,"A4",355.666666666667,541.469135802469,81,"Unresolvable","Unresolvable","M1"
"30520",30520,"A4",658.567073170732,539.756097560976,328,"B","B","B"
"30521",30521,"A4",678.704391891892,540.070945945946,592,"B","B","B"
"30522",30522,"A4",894.979166666667,539.400462962963,864,"B","B","M1"
"30523",30523,"A4",1330.76056338028,540.235915492958,284,"B","B","B"
"30524",30524,"A4",1682.97307692308,539.55,260,"B","B","B"
"30525",30525,"A4",57.9057591623037,541.486910994764,191,"Unresolvable","Unresolvable","M1"
"30526",30526,"A4",203.281588447653,541.667870036101,277,"T","CD4","CD4"
"30527",30527,"A4",971.544991511036,540.361629881154,589,"B","B","B"
"30528",30528,"A4",74.4950980392157,541.661764705882,408,"B","B","DC"
"30529",30529,"A4",512.604118993135,541.560640732265,437,"B","B","B"
"30530",30530,"A4",1249.04424778761,541.305309734513,678,"B","B","B"
"30531",30531,"A4",1506.8971291866,542.418660287081,418,"B","B","Endothelial"
"30532",30532,"A4",1968.41922290389,541.764826175869,489,"B","B","CD4"
"30533",30533,"A4",400.053191489362,542.744680851064,94,"T","CD4","CD4"
"30534",30534,"A4",1593.03053435114,542.778625954198,262,"B","B","B"
"30535",30535,"A4",774.888888888889,543.810185185185,216,"B","B","B"
"30536",30536,"A4",863.344736842105,543.881578947368,380,"B","B","B"
"30537",30537,"A4",1102.31760435572,544.370235934664,551,"B","B","B"
"30538",30538,"A4",2027.70769230769,546.565384615385,260,"B","B","B"
"30539",30539,"A4",425.180672268908,545.46218487395,476,"B","B","CD4"
"30540",30540,"A4",484.863436123348,545.101321585903,227,"Endothelial","Endothelial","Endothelial"
"30541",30541,"A4",1994.12468193384,546.0737913486,393,"B","B","CD4"
"30542",30542,"A4",471.346405228758,544.549019607843,153,"B","B","B"
"30543",30543,"A4",590.09984399376,546.363494539782,641,"B","B","B"
"30544",30544,"A4",994.066954643628,545.2656587473,463,"B","B","CD4"
"30545",30545,"A4",1272.97027027027,545.905405405405,370,"B","B","DC"
"30546",30546,"A4",1014.17981651376,547.640366972477,545,"B","B","CD4"
"30547",30547,"A4",1135.86015831135,550.026385224274,379,"B","B","B"
"30548",30548,"A4",1291.48844884488,550.145214521452,303,"B","B","B"
"30549",30549,"A4",386.706989247312,546.911290322581,372,"T","CD4","CD4"
"30550",30550,"A4",720.876595744681,548.6,235,"B","B","B"
"30551",30551,"A4",827.072164948454,548.446735395189,291,"B","B","CD4"
"30552",30552,"A4",932.114285714286,548.077142857143,350,"B","B","B"
"30553",30553,"A4",1048.91370558376,548.677664974619,394,"B","B","B"
"30554",30554,"A4",1068.8357771261,548.199413489736,341,"B","B","B"
"30555",30555,"A4",1406.37875288684,547.986143187067,433,"B","B","B"
"30556",30556,"A4",1448.18468468468,548.103603603604,222,"B","B","CD4"
"30557",30557,"A4",1460.27956989247,547.924731182796,186,"Endothelial","Endothelial","Endothelial"
"30558",30558,"A4",1476.89147286822,547.790697674419,258,"B","B","Endothelial"
"30559",30559,"A4",1649.49726775956,548.631147540984,366,"B","B","B"
"30560",30560,"A4",31.8793103448276,549.396551724138,58,"B","B","DC"
"30561",30561,"A4",299.281914893617,549.417553191489,376,"B","B","CD4"
"30562",30562,"A4",842.926070038911,549.091439688716,514,"B","B","CD4"
"30563",30563,"A4",1121.06976744186,547.176079734219,301,"B","B","CD4"
"30564",30564,"A4",1385.05924170616,548.218009478673,422,"B","B","B"
"30565",30565,"A4",1608.25524475524,549.486013986014,286,"B","B","B"
"30566",30566,"A4",118.617816091954,549.926724137931,696,"B","B","CD4"
"30567",30567,"A4",228.122252747253,550.063186813187,728,"T","CD4","CD4"
"30568",30568,"A4",563.297826086957,549.952173913043,460,"B","B","CD4"
"30569",30569,"A4",14.7707509881423,551.486166007905,253,"Lymphatic","Lymphatic","Lymphatic"
"30570",30570,"A4",693.530864197531,551.907407407407,162,"B","B","B"
"30571",30571,"A4",767.186440677966,551.118644067797,59,"B","B","B"
"30572",30572,"A4",1343.40677966102,550.980225988701,354,"B","B","CD4"
"30573",30573,"A4",1901.73489932886,551.053691275168,298,"B","B","CD4"
"30574",30574,"A4",178.230460921844,553.026052104208,499,"B","B","CD4"
"30575",30575,"A4",454.4670781893,551.884773662551,486,"B","B","CD4"
"30576",30576,"A4",621.383270911361,551.985018726592,801,"B","B","B"
"30577",30577,"A4",1682.41304347826,552.905797101449,138,"B","B","DC"
"30578",30578,"A4",1829.53995680346,552.285097192225,463,"Unresolvable","Unresolvable","DC"
"30579",30579,"A4",1932.04975124378,552.383084577114,201,"B","B","DC"
"30580",30580,"A4",343.022988505747,552.456896551724,348,"Unresolvable","Unresolvable","DC"
"30581",30581,"A4",496.408163265306,552.751020408163,245,"Unresolvable","Unresolvable","DC"
"30582",30582,"A4",1431.83280757098,553.359621451104,317,"B","B","B"
"30583",30583,"A4",1699.32291666667,552.8125,384,"B","B","B"
"30584",30584,"A4",1800.48626817448,552.998384491115,619,"B","B","DC"
"30585",30585,"A4",323.984375,553.3671875,384,"B","B","CD4"
"30586",30586,"A4",1196.2999088423,552.85870556062,1097,"B","B","B"
"30587",30587,"A4",1543.04964539007,554.443262411348,282,"B","B","Endothelial"
"30588",30588,"A4",1633.71220400729,560.451730418943,549,"B","B","DC"
"30589",30589,"A4",1757.59922178988,554.445525291829,514,"B","B","CD4"
"30590",30590,"A4",2014.944,554.053333333333,375,"B","B","CD4"
"30591",30591,"A4",162.427215189873,555.123417721519,316,"B","B","B"
"30592",30592,"A4",370.370786516854,554.513108614232,267,"T","CD4","CD4"
"30593",30593,"A4",525.262260127932,555.006396588486,469,"B","B","B"
"30594",30594,"A4",646.904109589041,554.817351598174,219,"B","B","B"
"30595",30595,"A4",1157.27937336815,554.475195822454,766,"B","B","B"
"30596",30596,"A4",1222.46497764531,555.529061102832,671,"B","B","CD4"
"30597",30597,"A4",1560.09638554217,554.983935742972,498,"Endothelial","Endothelial","Endothelial"
"30598",30598,"A4",2040.31818181818,554.272727272727,132,"Lymphatic","Lymphatic","Lymphatic"
"30599",30599,"A4",748.620689655172,556.068965517241,174,"B","B","B"
"30600",30600,"A4",790.579908675799,556.319634703196,219,"B","B","B"
"30601",30601,"A4",1306.8149882904,555.819672131148,427,"B","B","B"
"30602",30602,"A4",1522.10096153846,555.78125,416,"T","CD4","CD4"
"30603",30603,"A4",1577.55555555556,556.204861111111,288,"B","B","B"
"30604",30604,"A4",1666.42673521851,555.485861182519,389,"B","B","B"
"30605",30605,"A4",1727.69565217391,555.555994729908,759,"B","B","CD4"
"30606",30606,"A4",87.2845849802372,555.209486166008,253,"B","B","CD4"
"30607",30607,"A4",274.696103896104,557.244155844156,385,"B","B","CD4"
"30608",30608,"A4",731.626943005181,557.295336787565,193,"B","B","B"
"30609",30609,"A4",1325.43708609272,556.993377483444,302,"B","B","B"
"30610",30610,"A4",1879.51304347826,557.823188405797,345,"B","B","CD4"
"30611",30611,"A4",1916.15102040816,558.665306122449,245,"B","B","B"
"30612",30612,"A4",254.394409937888,559.05900621118,322,"B","B","B"
"30613",30613,"A4",916.50243902439,558.608130081301,615,"B","B","B"
"30614",30614,"A4",1590.03797468354,559.215189873418,158,"B","B","B"
"30615",30615,"A4",404.929245283019,558.721698113208,212,"B","B","DC"
"30616",30616,"A4",663.457627118644,560.158192090395,177,"B","B","B"
"30617",30617,"A4",1485.91891891892,559.459459459459,37,"Unresolvable","Unresolvable","DC"
"30618",30618,"A4",1857.11698717949,559.959935897436,624,"B","B","CD4"
"30619",30619,"A4",62.3653846153846,561.146634615385,416,"T","CD4","CD4"
"30620",30620,"A4",474.850318471338,561.184713375796,314,"B","B","CD4"
"30621",30621,"A4",583.741935483871,561,62,"B","B","B"
"30622",30622,"A4",1371.88622754491,560.586826347305,167,"B","B","B"
"30623",30623,"A4",1981.64417177914,560.966257668712,326,"B","B","CD4"
"30624",30624,"A4",30.2563176895307,563.631768953069,277,"Unresolvable","Unresolvable","DC"
"30625",30625,"A4",390.935294117647,562.570588235294,170,"Unresolvable","Unresolvable","DC"
"30626",30626,"A4",964.581655480984,561.577181208054,447,"B","B","B"
"30627",30627,"A4",999.675675675676,561.691891891892,185,"B","B","DC"
"30628",30628,"A4",1950.57564575646,561.208487084871,542,"B","B","B"
"30629",30629,"A4",203.883751651255,562.487450462351,757,"B","B","CD4"
"30630",30630,"A4",1265.21797752809,563.476404494382,445,"Unresolvable","Unresolvable","DC"
"30631",30631,"A4",1781.96756756757,562.254054054054,370,"B","B","B"
"30632",30632,"A4",1967.3547008547,563.555555555556,234,"B","B","CD4"
"30633",30633,"A4",2029.50684931507,563.205479452055,73,"B","B","B"
"30634",30634,"A4",46.1808510638298,563.627659574468,376,"Unresolvable","Unresolvable","DC"
"30635",30635,"A4",430.235908141962,564.707724425887,479,"B","B","B"
"30636",30636,"A4",1355.66565349544,564.534954407295,329,"B","B","CD4"
"30637",30637,"A4",1416.11002444988,564.38630806846,409,"B","B","B"
"30638",30638,"A4",1616.19424460432,563.86690647482,278,"B","B","B"
"30639",30639,"A4",1996.42352941176,564.088235294118,170,"B","B","CD4"
"30640",30640,"A4",680.090692124105,564.226730310262,419,"B","B","B"
"30641",30641,"A4",763.769938650307,565.726993865031,326,"B","B","Lymphatic"
"30642",30642,"A4",1083.8839427663,564.621621621622,629,"B","B","B"
"30643",30643,"A4",10.1162790697674,566.479651162791,344,"B","B","DC"
"30644",30644,"A4",360.157657657658,565.864864864865,444,"T","CD4","CD4"
"30645",30645,"A4",896.407657657658,566.565315315315,444,"B","B","M1"
"30646",30646,"A4",1034.31397459165,565.468239564428,551,"B","B","B"
"30647",30647,"A4",1697.65476190476,566.184523809524,168,"B","B","B"
"30648",30648,"A4",593.045454545455,567.015151515152,198,"B","B","B"
"30649",30649,"A4",701.404814004376,566.64989059081,457,"B","B","CD4"
"30650",30650,"A4",779.681274900398,566.621513944223,251,"B","B","M1"
"30651",30651,"A4",1442.9709762533,567.034300791557,379,"B","B","B"
"30652",30652,"A4",1598.85792349727,567.03825136612,183,"B","B","B"
"30653",30653,"A4",1896.3007518797,567.078947368421,266,"B","B","CD4"
"30654",30654,"A4",543.774193548387,567.743548387097,620,"Unresolvable","Unresolvable","DC"
"30655",30655,"A4",817.577680525164,566.277899343545,914,"B","B","CD4"
"30656",30656,"A4",943.075581395349,568.220930232558,688,"B","B","B"
"30657",30657,"A4",1108.08089500861,568.535283993115,581,"B","B","B"
"30658",30658,"A4",1496.1473354232,568.278996865204,319,"B","B","M1"
"30659",30659,"A4",297.924961715161,568.647779479326,653,"B","B","CD4"
"30660",30660,"A4",744.016393442623,568.980327868852,305,"B","B","B"
"30661",30661,"A4",1458.12698412698,569.18253968254,126,"Unresolvable","Unresolvable","M1"
"30662",30662,"A4",1675.90545454545,569.232727272727,275,"B","B","Lymphatic"
"30663",30663,"A4",222.688073394495,569.853211009174,109,"T","CD4","CD4"
"30664",30664,"A4",458.989795918367,570.234693877551,294,"T","CD4","CD4"
"30665",30665,"A4",568.822175732218,569.334728033473,478,"B","B","B"
"30666",30666,"A4",71.0289855072464,571.507246376812,69,"Unresolvable","Unresolvable","DC"
"30667",30667,"A4",102.201735357918,571.574837310195,461,"B","B","CD4"
"30668",30668,"A4",150.05501618123,570.836569579288,618,"B","B","CD4"
"30669",30669,"A4",492.225806451613,569.822580645161,248,"B","B","B"
"30670",30670,"A4",509.678284182306,570.439678284182,373,"B","B","B"
"30671",30671,"A4",852.045454545455,570.611742424242,528,"Unresolvable","Unresolvable","DC"
"30672",30672,"A4",1318.91573033708,571.02808988764,178,"B","B","B"
"30673",30673,"A4",1382.00268817204,571.228494623656,372,"B","B","B"
"30674",30674,"A4",1532.81229773463,570.611650485437,309,"Endothelial","Endothelial","Endothelial"
"30675",30675,"A4",2015.2304964539,570.241134751773,282,"B","B","CD4"
"30676",30676,"A4",984.571955719557,572.453874538745,542,"B","B","CD4"
"30677",30677,"A4",1056.59732540862,571.968796433878,673,"B","B","B"
"30678",30678,"A4",1157.78854024557,574.424283765348,733,"B","B","CD4"
"30679",30679,"A4",1281.30532212885,574.929971988796,357,"B","B","B"
"30680",30680,"A4",1475.84710017575,572.557117750439,569,"B","B","DC"
"30681",30681,"A4",1926.11235955056,571.914606741573,445,"B","B","B"
"30682",30682,"A4",413.759689922481,572.348837209302,129,"B","B","DC"
"30683",30683,"A4",627.427083333333,573.25,480,"B","B","B"
"30684",30684,"A4",651.95045045045,573.515765765766,444,"B","B","B"
"30685",30685,"A4",1300.27111111111,573.195555555556,225,"B","B","Lymphatic"
"30686",30686,"A4",1737.97342192691,573.049833887043,602,"B","B","CD4"
"30687",30687,"A4",186.004201680672,572.655462184874,238,"B","B","B"
"30688",30688,"A4",269.570866141732,574.275590551181,254,"B","B","CD4"
"30689",30689,"A4",380.308755760369,574.188940092166,217,"Unresolvable","Unresolvable","DC"
"30690",30690,"A4",872.028248587571,574.245762711864,354,"Unresolvable","Unresolvable","DC"
"30691",30691,"A4",1874.57509157509,574.710622710623,273,"B","B","CD4"
"30692",30692,"A4",21.8732394366197,575.471830985916,142,"Unresolvable","Unresolvable","DC"
"30693",30693,"A4",84.4177777777778,575.362222222222,450,"T","CD4","CD4"
"30694",30694,"A4",1339.71986970684,575.052117263844,307,"B","B","CD4"
"30695",30695,"A4",1802.87060702875,574.809904153355,626,"B","B","CD4"
"30696",30696,"A4",125.261415525114,576.633561643836,876,"T","CD8","CD8"
"30697",30697,"A4",243.820224719101,574.576779026217,534,"B","B","DC"
"30698",30698,"A4",1229.40032679739,575.808823529412,612,"T","CD4","CD4"
"30699",30699,"A4",1714.88888888889,575.277777777778,18,"B","B","B"
"30700",30700,"A4",1837.10804597701,573.724137931035,435,"T","CD4","CD4"
"30701",30701,"A4",334.438172043011,576.974462365591,744,"B","B","CD4"
