"","Well","cellID","pos_x","pos_y","cell_Area","k10_whole","k15_whole","CX2_full"
"24318","A04",1297,1459,131,330,"B","B","B"
"24319","A04",1298,529,821,292,"B","B","B"
"24320","A04",1299,1100,271,484,"B","B","CD4"
"24321","A04",1300,1840,316,342,"B","B","B"
"24322","A04",1301,1342,935,814,"B","B","B"
"24323","A04",1302,1177,1905,520,"B","B","B"
"24324","A04",1303,822,170,583,"B","B","B"
"24325","A04",1304,1413,1660,687,"T","CD8","CD8"
"24326","A04",1305,1062,1516,369,"B","B","CD4"
"24327","A04",1306,945,1454,760,"B","B","B"
"24328","A04",1307,1869,335,468,"B","B","B"
"24329","A04",1308,1528,1694,372,"B","B","B"
"24330","A04",1309,7,404,230,"B","B","DC"
"24331","A04",1310,1143,1313,272,"B","CD4","CD4"
"24332","A04",1311,1831,1381,204,"B","B","CD4"
"24333","A04",1312,1253,402,272,"B","B","DC"
"24334","A04",1313,1160,1116,1289,"B","B","M1"
"24335","A04",1314,398,1741,650,"B","B","B"
"24336","A04",1315,168,1355,377,"B","B","B"
"24337","A04",1316,434,514,659,"B","B","CD4"
"24338","A04",1317,553,928,682,"B","B","B"
"24339","A04",1318,292,1545,286,"B","B","CD4"
"24340","A04",1319,1858,703,467,"B","B","CD4"
"24341","A04",1320,1149,300,390,"B","B","B"
"24342","A04",1321,791,1105,482,"B","B","B"
"24343","A04",1322,63,342,401,"B","B","B"
"24344","A04",1323,1444,375,363,"B","B","B"
"24345","A04",1324,381,855,956,"B","B","DC"
"24346","A04",1325,659,1778,269,"B","B","B"
"24347","A04",1326,795,185,536,"B","B","B"
"24348","A04",1327,715,1500,493,"B","B","B"
"24349","A04",1328,1727,1502,532,"B","B","B"
"24350","A04",1329,1138,389,387,"B","B","B"
"24351","A04",1330,230,604,288,"B","B","DC"
"24352","A04",1331,508,1863,611,"Unresolvable","Unresolvable","M1"
"24353","A04",1332,78,400,491,"B","B","B"
"24354","A04",1333,867,195,458,"B","B","B"
"24355","A04",1334,21,905,411,"B","B","CD4"
"24356","A04",1335,1505,1233,363,"B","CD4","CD4"
"24357","A04",1336,615,1766,351,"B","B","DC"
"24358","A04",1337,1229,1141,430,"B","B","B"
"24359","A04",1338,1723,429,639,"B","B","B"
"24360","A04",1339,1508,1894,356,"B","B","CD4"
"24361","A04",1340,1488,1482,496,"B","CD4","CD4"
"24362","A04",1341,66,955,779,"T","CD8","CD8"
"24363","A04",1342,1909,689,578,"B","B","B"
"24364","A04",1343,1286,272,288,"B","B","B"
"24365","A04",1344,888,1563,455,"B","B","B"
"24366","A04",1345,211,1921,290,"B","B","B"
"24367","A04",1346,651,406,629,"B","B","CD4"
"24368","A04",1347,564,1092,374,"B","B","CD4"
"24369","A04",1348,385,1437,538,"B","CD4","CD4"
"24370","A04",1349,1130,1648,305,"B","B","B"
"24371","A04",1350,1155,422,826,"B","B","B"
"24372","A04",1351,839,1561,294,"B","B","B"
"24373","A04",1352,1027,1541,278,"B","B","DC"
"24374","A04",1353,1143,1078,689,"B","B","CD4"
"24375","A04",1354,1789,117,506,"B","B","B"
"24376","A04",1355,90,472,421,"B","Endothelial","Endothelial"
"24377","A04",1356,1223,515,434,"B","B","DC"
"24378","A04",1357,392,764,393,"B","B","B"
"24379","A04",1358,569,839,282,"B","B","B"
"24380","A04",1359,307,910,250,"B","B","B"
"24381","A04",1360,2012,23,399,"B","Endothelial","Endothelial"
"24382","A04",1361,38,665,330,"B","B","CD4"
"24383","A04",1362,1518,1526,382,"B","B","CD4"
"24384","A04",1363,281,1135,725,"B","B","B"
"24385","A04",1364,1667,1203,688,"B","B","DC"
"24386","A04",1365,1338,872,474,"B","B","B"
"24387","A04",1366,557,679,472,"B","B","B"
"24388","A04",1367,1248,1298,419,"B","B","B"
"24389","A04",1368,156,1991,407,"B","B","B"
"24390","A04",1369,1962,1947,536,"B","B","B"
"24391","A04",1370,1541,1916,622,"B","B","B"
"24392","A04",1371,262,1529,697,"B","B","B"
"24393","A04",1372,1015,54,274,"B","B","DC"
"24394","A04",1373,1437,1058,281,"B","B","B"
"24395","A04",1374,574,85,137,"B","B","CD4"
"24396","A04",1375,186,1976,581,"B","B","B"
"24397","A04",1376,567,662,303,"B","B","B"
"24398","A04",1377,1556,965,544,"B","B","CD4"
"24399","A04",1378,195,1595,264,"B","B","B"
"24400","A04",1379,1915,456,483,"T","CD4","Treg"
"24401","A04",1380,1079,1246,667,"B","B","B"
"24402","A04",1381,1253,1361,600,"B","B","B"
"24403","A04",1382,1086,1650,317,"B","B","B"
"24404","A04",1383,1539,958,485,"B","B","B"
"24405","A04",1384,146,1950,378,"B","B","B"
"24406","A04",1385,1521,1257,300,"B","CD4","CD4"
"24407","A04",1386,1621,1269,455,"B","B","B"
"24408","A04",1387,1838,223,302,"B","B","B"
"24409","A04",1388,898,720,589,"B","B","B"
"24410","A04",1389,711,350,388,"B","B","DC"
"24411","A04",1390,1916,815,419,"B","B","CD4"
"24412","A04",1391,2007,104,628,"B","B","B"
"24413","A04",1392,1875,767,160,"B","B","DC"
"24414","A04",1393,483,1725,318,"B","CD4","CD4"
"24415","A04",1394,225,412,442,"B","B","B"
"24416","A04",1395,1221,635,190,"B","B","B"
"24417","A04",1396,132,814,403,"B","Endothelial","Endothelial"
"24418","A04",1397,693,1738,430,"B","B","B"
"24419","A04",1398,1911,1350,401,"B","B","CD4"
"24420","A04",1399,1692,953,403,"B","B","B"
"24421","A04",1400,1714,1149,586,"B","B","B"
"24422","A04",1401,442,537,311,"B","B","B"
"24423","A04",1402,1651,1854,477,"B","B","B"
"24424","A04",1403,1069,678,975,"B","B","CD4"
"24425","A04",1404,156,1675,464,"B","B","B"
"24426","A04",1405,1625,1016,397,"B","B","CD4"
"24427","A04",1406,110,2009,615,"B","B","B"
"24428","A04",1407,1376,1873,256,"Neutrophil","Neutrophil","DC"
"24429","A04",1408,1287,330,464,"B","B","B"
"24430","A04",1409,1653,1604,199,"B","B","B"
"24431","A04",1410,1671,1622,680,"B","B","B"
"24432","A04",1411,599,257,824,"B","B","B"
"24433","A04",1412,115,104,633,"B","B","DC"
"24434","A04",1413,1310,1273,522,"B","B","B"
"24435","A04",1414,610,662,337,"B","B","B"
"24436","A04",1415,731,1359,218,"B","B","B"
"24437","A04",1416,1227,1756,491,"B","B","CD4"
"24438","A04",1417,254,560,439,"B","B","B"
"24439","A04",1418,377,904,487,"B","B","B"
"24440","A04",1419,2029,1867,340,"B","B","B"
"24441","A04",1420,201,740,221,"B","B","DC"
"24442","A04",1421,1125,141,319,"B","CD4","CD4"
"24443","A04",1422,476,1056,463,"B","B","B"
"24444","A04",1423,143,1728,611,"B","B","B"
"24445","A04",1424,1458,1260,522,"B","B","B"
"24446","A04",1425,286,1690,431,"B","B","CD4"
"24447","A04",1426,268,1768,547,"B","B","B"
"24448","A04",1427,686,1938,309,"B","CD4","CD4"
"24449","A04",1428,1600,1530,804,"B","B","B"
"24450","A04",1429,235,134,951,"T","CD4","Treg"
"24451","A04",1430,1701,1538,231,"B","B","B"
"24452","A04",1431,1036,621,417,"B","B","B"
"24453","A04",1432,530,306,476,"B","B","B"
"24454","A04",1433,173,963,587,"B","B","DC"
"24455","A04",1434,1442,103,593,"B","B","B"
"24456","A04",1435,188,1292,603,"B","B","B"
"24457","A04",1436,345,1703,1049,"B","B","B"
"24458","A04",1437,125,219,271,"B","B","B"
"24459","A04",1438,142,793,549,"B","Endothelial","Endothelial"
"24460","A04",1439,1355,2032,452,"B","CD4","CD4"
"24461","A04",1440,1377,761,610,"B","B","B"
"24462","A04",1441,1879,1604,307,"B","B","B"
"24463","A04",1442,1678,1471,280,"Unresolvable","Unresolvable","M1"
"24464","A04",1443,1317,314,383,"B","B","B"
"24465","A04",1444,1777,1200,626,"B","CD4","CD4"
"24466","A04",1445,1516,1731,310,"T","CD4","CD4"
"24467","A04",1446,797,70,171,"B","B","B"
"24468","A04",1447,1396,1848,1039,"B","Endothelial","Endothelial"
"24469","A04",1448,1673,1787,609,"B","B","B"
"24470","A04",1449,1436,580,312,"T","CD8","CD8"
"24471","A04",1450,1485,1565,620,"B","B","CD4"
"24472","A04",1451,1653,1082,707,"B","B","B"
"24473","A04",1452,1315,882,414,"B","B","B"
"24474","A04",1453,1231,2007,417,"B","B","B"
"24475","A04",1454,893,305,285,"B","B","CD4"
"24476","A04",1455,1522,1230,360,"B","CD4","CD4"
"24477","A04",1456,500,189,451,"B","B","DC"
"24478","A04",1457,1406,1124,647,"B","B","B"
"24479","A04",1458,1009,307,560,"B","B","B"
"24480","A04",1459,719,884,482,"B","B","CD4"
"24481","A04",1460,869,866,631,"B","B","B"
"24482","A04",1461,1343,1767,629,"B","B","CD4"
"24483","A04",1462,306,1800,617,"B","B","B"
"24484","A04",1463,21,1894,703,"B","B","B"
"24485","A04",1464,967,1877,454,"B","B","B"
"24486","A04",1465,200,114,341,"B","B","B"
"24487","A04",1466,937,448,532,"B","CD4","CD4"
"24488","A04",1467,556,1432,669,"B","B","B"
"24489","A04",1468,1087,1266,226,"B","B","CD4"
"24490","A04",1469,1328,1007,385,"B","B","B"
"24491","A04",1470,1831,244,616,"B","B","B"
"24492","A04",1471,672,1306,233,"B","B","DC"
"24493","A04",1472,344,1106,554,"B","B","B"
"24494","A04",1473,620,1258,671,"B","B","B"
"24495","A04",1474,1932,1245,460,"B","Endothelial","Endothelial"
"24496","A04",1475,1956,394,344,"B","B","DC"
"24497","A04",1476,732,1553,568,"B","B","B"
"24498","A04",1477,102,1349,588,"B","B","B"
"24499","A04",1478,410,1106,1080,"B","B","B"
"24500","A04",1479,1198,1590,748,"B","Endothelial","Endothelial"
"24501","A04",1480,745,291,532,"B","B","B"
"24502","A04",1481,1891,265,499,"B","B","B"
"24503","A04",1482,216,287,549,"B","B","B"
"24504","A04",1483,160,608,454,"B","B","B"
"24505","A04",1484,849,1586,451,"B","B","B"
"24506","A04",1485,1893,241,483,"B","B","B"
"24507","A04",1486,561,854,269,"B","B","B"
"24508","A04",1487,977,1840,220,"B","CD4","CD4"
"24509","A04",1488,216,1045,461,"B","B","B"
"24510","A04",1489,1276,940,728,"B","B","CD4"
"24511","A04",1490,488,855,448,"B","B","B"
"24512","A04",1491,1423,1453,259,"B","B","B"
"24513","A04",1492,1487,516,479,"B","B","Endothelial"
"24514","A04",1493,200,1663,408,"B","B","B"
"24515","A04",1494,1334,1654,713,"B","B","CD4"
"24516","A04",1495,1926,366,603,"T","CD4","CD4"
"24517","A04",1496,1941,1744,238,"B","B","B"
"24518","A04",1497,1444,1816,309,"B","CD4","CD4"
"24519","A04",1498,1407,910,243,"B","B","CD4"
"24520","A04",1499,1286,643,350,"B","CD4","CD4"
"24521","A04",1500,1663,156,356,"T","CD4","CD4"
"24522","A04",1501,341,254,767,"B","B","B"
"24523","A04",1502,575,105,419,"B","B","CD4"
"24524","A04",1503,1567,447,303,"B","B","B"
"24525","A04",1504,1419,166,593,"B","B","CD4"
"24526","A04",1505,717,2029,270,"B","B","B"
"24527","A04",1506,1881,940,524,"B","B","B"
"24528","A04",1507,1920,1446,138,"T","CD4","CD4"
"24529","A04",1508,596,800,166,"B","B","B"
"24530","A04",1509,1521,1122,355,"B","B","B"
"24531","A04",1510,160,787,427,"B","Endothelial","Endothelial"
"24532","A04",1511,911,837,357,"B","B","B"
"24533","A04",1512,1530,1445,714,"B","B","CD4"
"24534","A04",1513,1035,1096,763,"B","B","B"
"24535","A04",1514,411,61,128,"B","B","CD4"
"24536","A04",1515,1761,1314,608,"B","B","B"
"24537","A04",1516,2036,1046,233,"B","B","CD4"
"24538","A04",1517,1393,1343,317,"B","CD4","CD4"
"24539","A04",1518,1014,160,414,"B","B","CD4"
"24540","A04",1519,1230,1164,466,"Unresolvable","Unresolvable","M1"
"24541","A04",1520,477,599,414,"B","B","B"
"24542","A04",1521,1883,436,757,"B","B","CD4"
"24543","A04",1522,1268,1589,477,"B","B","B"
"24544","A04",1523,1515,1919,386,"B","B","B"
"24545","A04",1524,1624,10,189,"B","B","B"
"24546","A04",1525,358,566,500,"B","B","CD4"
"24547","A04",1526,385,357,456,"T","CD4","CD4"
"24548","A04",1527,878,1158,411,"B","B","DC"
"24549","A04",1528,1916,1822,336,"B","B","B"
"24550","A04",1529,335,859,336,"B","B","DC"
"24551","A04",1530,573,1247,623,"B","B","B"
"24552","A04",1531,737,1682,407,"B","B","B"
"24553","A04",1532,1115,1569,450,"B","B","B"
"24554","A04",1533,922,1461,426,"B","CD4","CD4"
"24555","A04",1534,1942,1512,506,"B","B","B"
"24556","A04",1535,505,992,620,"B","B","B"
"24557","A04",1536,476,636,376,"B","B","CD4"
"24558","A04",1537,742,408,691,"B","B","B"
"24559","A04",1538,1900,611,181,"B","CD4","CD4"
"24560","A04",1539,1169,883,541,"B","B","B"
"24561","A04",1540,1694,1844,707,"B","B","B"
"24562","A04",1541,1600,1486,309,"B","B","B"
"24563","A04",1542,119,394,552,"B","Endothelial","Endothelial"
"24564","A04",1543,488,620,497,"B","B","B"
"24565","A04",1544,300,1318,654,"B","B","B"
"24566","A04",1545,1938,970,661,"B","B","B"
"24567","A04",1546,1980,559,354,"B","B","CD4"
"24568","A04",1547,1860,1696,402,"B","B","B"
"24569","A04",1548,1852,538,332,"B","CD4","CD4"
"24570","A04",1549,1273,1738,225,"B","B","CD4"
"24571","A04",1550,706,1872,956,"B","B","B"
"24572","A04",1551,532,251,284,"T","CD4","CD4"
"24573","A04",1552,1827,419,522,"B","B","CD4"
"24574","A04",1553,510,935,456,"B","B","B"
"24575","A04",1554,1352,767,409,"B","B","B"
"24576","A04",1555,959,1199,438,"B","B","DC"
"24577","A04",1556,939,1239,913,"B","B","M1"
"24578","A04",1557,952,1751,326,"B","CD4","CD4"
"24579","A04",1558,1704,1878,376,"B","B","B"
"24580","A04",1559,1031,60,307,"B","B","B"
"24581","A04",1560,935,739,603,"B","B","B"
"24582","A04",1561,1583,1490,312,"B","B","B"
"24583","A04",1562,1121,1707,437,"B","B","B"
"24584","A04",1563,1975,769,237,"B","B","CD4"
"24585","A04",1564,1881,694,837,"B","B","CD4"
"24586","A04",1565,363,1069,352,"Neutrophil","Neutrophil","Neutrophil"
"24587","A04",1566,1979,1940,400,"B","B","B"
"24588","A04",1567,122,252,819,"B","Endothelial","Endothelial"
"24589","A04",1568,411,717,278,"B","B","B"
"24590","A04",1569,1211,372,670,"B","Lymphatic","Lymphatic"
"24591","A04",1570,2024,845,443,"T","CD4","CD4"
"24592","A04",1571,616,1883,410,"B","B","DC"
"24593","A04",1572,1613,618,359,"B","B","B"
"24594","A04",1573,2002,1449,773,"B","B","CD4"
"24595","A04",1574,609,467,660,"Endothelial","Endothelial","B"
"24596","A04",1575,502,277,527,"Neutrophil","Neutrophil","Neutrophil"
"24597","A04",1576,1137,159,515,"B","B","B"
"24598","A04",1577,732,774,581,"B","B","CD4"
"24599","A04",1578,1862,1406,469,"B","B","CD4"
"24600","A04",1579,661,996,466,"B","B","B"
"24601","A04",1580,447,1085,454,"B","B","B"
"24602","A04",1581,853,605,671,"B","CD4","CD4"
"24603","A04",1582,895,324,266,"B","B","CD4"
"24604","A04",1583,1828,1570,294,"B","CD4","CD4"
"24605","A04",1584,723,1614,357,"B","B","B"
"24606","A04",1585,1368,1184,464,"B","B","CD4"
"24607","A04",1586,732,133,314,"B","B","DC"
"24608","A04",1587,782,1889,788,"B","B","B"
"24609","A04",1588,1991,313,248,"T","CD8","CD8"
"24610","A04",1589,1983,682,382,"B","B","CD4"
"24611","A04",1590,1655,1766,593,"B","B","B"
"24612","A04",1591,1211,1414,311,"B","B","B"
"24613","A04",1592,1148,2015,621,"B","B","B"
"24614","A04",1593,1022,1267,550,"B","B","B"
"24615","A04",1594,1551,1710,692,"T","CD4","CD8"
"24616","A04",1595,1093,1718,307,"B","B","B"
"24617","A04",1596,746,501,759,"B","B","B"
"24618","A04",1597,1432,1328,942,"B","B","B"
"24619","A04",1598,254,749,778,"B","B","Neutrophil"
"24620","A04",1599,1978,450,1240,"B","B","CD4"
"24621","A04",1600,469,1379,900,"B","B","B"
"24622","A04",1601,698,671,297,"B","B","CD4"
"24623","A04",1602,1358,1132,324,"T","CD4","Treg"
"24624","A04",1603,1215,1091,283,"B","CD4","CD4"
"24625","A04",1604,470,1572,207,"B","B","CD4"
"24626","A04",1605,1419,785,550,"B","B","DC"
"24627","A04",1606,241,193,351,"B","B","B"
"24628","A04",1607,1705,350,464,"B","B","B"
"24629","A04",1608,315,1225,379,"B","B","B"
"24630","A04",1609,1897,741,560,"B","B","B"
"24631","A04",1610,152,945,648,"B","Endothelial","Endothelial"
"24632","A04",1611,1533,1973,840,"B","B","B"
"24633","A04",1612,524,1936,477,"B","B","B"
"24634","A04",1613,1237,59,673,"B","B","B"
"24635","A04",1614,1845,1968,190,"B","B","B"
"24636","A04",1615,1663,1225,592,"B","B","B"
"24637","A04",1616,914,1140,494,"B","B","B"
"24638","A04",1617,418,1136,444,"B","B","B"
"24639","A04",1618,1712,1253,330,"B","B","B"
"24640","A04",1619,1634,620,637,"B","B","B"
"24641","A04",1620,1787,1603,761,"B","B","Lymphatic"
"24642","A04",1621,1789,1420,411,"B","B","CD4"
"24643","A04",1622,1162,1196,282,"Endothelial","Endothelial","B"
"24644","A04",1623,177,1764,392,"B","B","DC"
"24645","A04",1624,453,1074,482,"B","B","B"
"24646","A04",1625,221,1020,428,"B","B","B"
"24647","A04",1626,1562,89,507,"B","B","B"
"24648","A04",1627,807,1928,368,"B","B","B"
"24649","A04",1628,567,344,261,"B","B","B"
"24650","A04",1629,299,1506,514,"B","B","B"
"24651","A04",1630,1816,225,411,"B","B","CD4"
"24652","A04",1631,1615,512,542,"B","B","B"
"24653","A04",1632,1740,1546,430,"B","B","B"
"24654","A04",1633,768,351,275,"B","B","DC"
"24655","A04",1634,472,559,362,"B","B","B"
"24656","A04",1635,326,1862,304,"B","B","B"
"24657","A04",1636,1819,1068,688,"B","B","DC"
"24658","A04",1637,1072,960,456,"B","B","B"
"24659","A04",1638,1571,1333,225,"B","B","DC"
"24660","A04",1639,1194,877,551,"B","B","B"
"24661","A04",1640,572,1162,320,"B","B","B"
"24662","A04",1641,45,392,412,"B","Lymphatic","Lymphatic"
"24663","A04",1642,1172,522,713,"B","B","B"
"24664","A04",1643,805,59,318,"B","B","B"
"24665","A04",1644,102,1439,470,"B","B","B"
"24666","A04",1645,1498,1391,592,"B","B","B"
"24667","A04",1646,912,1580,621,"B","B","B"
"24668","A04",1647,332,1501,409,"B","CD4","CD4"
"24669","A04",1648,351,757,324,"B","B","DC"
"24670","A04",1649,929,1669,882,"B","B","B"
"24671","A04",1650,1228,1689,499,"T","CD4","CD4"
"24672","A04",1651,1528,880,605,"B","B","B"
"24673","A04",1652,634,350,252,"B","B","CD4"
"24674","A04",1653,390,1328,622,"B","B","B"
"24675","A04",1654,235,1626,357,"B","B","B"
"24676","A04",1655,1040,1672,400,"B","B","B"
"24677","A04",1656,1165,1818,505,"B","B","B"
"24678","A04",1657,645,701,303,"B","B","B"
"24679","A04",1658,1147,201,648,"B","CD4","CD4"
"24680","A04",1659,50,239,619,"B","B","B"
"24681","A04",1660,1176,578,721,"B","B","B"
"24682","A04",1661,30,406,590,"B","Lymphatic","Lymphatic"
"24683","A04",1662,1089,861,587,"Unresolvable","Unresolvable","M1"
"24684","A04",1663,1555,1848,425,"B","B","CD4"
"24685","A04",1664,1225,930,712,"B","B","B"
"24686","A04",1665,1928,1697,695,"B","B","B"
"24687","A04",1666,487,1463,450,"B","B","B"
"24688","A04",1667,1532,1242,416,"B","CD4","CD4"
"24689","A04",1668,474,516,438,"B","B","B"
"24690","A04",1669,1159,171,595,"B","CD4","CD4"
"24691","A04",1670,1171,385,370,"B","B","B"
"24692","A04",1671,232,1206,295,"B","B","B"
"24693","A04",1672,34,1807,459,"B","B","B"
"24694","A04",1673,1717,868,340,"B","B","B"
"24695","A04",1674,1441,790,637,"B","Endothelial","Endothelial"
"24696","A04",1675,521,1557,351,"B","B","B"
"24697","A04",1676,417,871,293,"B","B","B"
"24698","A04",1677,67,50,350,"B","B","B"
"24699","A04",1678,1747,1400,867,"B","B","CD4"
"24700","A04",1680,184,627,691,"B","B","B"
"24701","A04",1681,1458,1938,380,"B","B","CD4"
"24702","A04",1682,969,1853,322,"B","B","B"
"24703","A04",1683,857,1568,391,"B","B","B"
"24704","A04",1684,900,1250,160,"B","B","B"
"24705","A04",1685,303,821,340,"B","B","B"
"24706","A04",1686,1741,1302,760,"B","B","B"
"24707","A04",1687,1198,88,255,"B","B","B"
"24708","A04",1688,975,651,324,"T","CD4","CD4"
"24709","A04",1689,1275,1883,314,"B","B","CD4"
"24710","A04",1690,25,1611,382,"B","B","B"
"24711","A04",1691,545,52,493,"B","B","B"
"24712","A04",1692,844,1673,333,"B","B","B"
"24713","A04",1693,1789,1075,380,"B","B","B"
"24714","A04",1694,731,981,415,"B","B","B"
"24715","A04",1695,1964,1115,378,"B","B","CD4"
"24716","A04",1696,1199,199,345,"B","CD4","CD4"
"24717","A04",1697,32,1502,578,"B","B","B"
"24718","A04",1698,1859,295,348,"B","B","B"
"24719","A04",1699,1009,1104,724,"B","B","B"
"24720","A04",1700,1616,1803,689,"B","B","B"
"24721","A04",1701,322,1532,465,"B","B","CD4"
"24722","A04",1702,412,1156,469,"B","B","CD4"
"24723","A04",1703,1893,466,487,"B","B","CD4"
"24724","A04",1704,659,736,463,"B","B","B"
"24725","A04",1705,853,1169,758,"B","B","B"
"24726","A04",1706,1427,1565,819,"B","B","CD4"
"24727","A04",1707,1428,816,524,"B","Endothelial","Endothelial"
"24728","A04",1708,444,53,401,"B","B","B"
"24729","A04",1709,517,1774,518,"B","B","CD4"
"24730","A04",1710,310,1756,345,"B","B","B"
"24731","A04",1711,25,1139,401,"B","B","Endothelial"
"24732","A04",1712,577,55,283,"B","B","DC"
"24733","A04",1713,673,1805,454,"B","B","B"
"24734","A04",1714,176,97,1080,"B","Endothelial","Endothelial"
"24735","A04",1715,83,431,321,"B","B","B"
"24736","A04",1716,651,1595,720,"Endothelial","Endothelial","Endothelial"
"24737","A04",1717,189,276,473,"B","B","B"
"24738","A04",1718,146,157,499,"B","B","CD4"
"24739","A04",1719,252,1196,409,"B","B","B"
"24740","A04",1720,1288,1298,232,"B","B","DC"
"24741","A04",1721,1438,1717,340,"T","CD4","CD8"
"24742","A04",1722,933,1355,672,"B","B","B"
"24743","A04",1723,1938,577,339,"B","B","B"
"24744","A04",1724,1688,1064,603,"B","B","B"
"24745","A04",1725,1529,226,279,"Unresolvable","Unresolvable","M1"
"24746","A04",1726,738,215,551,"B","B","B"
"24747","A04",1727,721,1461,413,"B","B","B"
"24748","A04",1728,70,163,420,"B","B","B"
"24749","A04",1729,2025,1355,256,"B","B","CD4"
"24750","A04",1730,1387,1233,720,"B","B","DC"
"24751","A04",1731,1774,615,391,"B","B","CD4"
"24752","A04",1732,1853,1244,283,"Unresolvable","Unresolvable","M1"
"24753","A04",1733,507,1367,626,"B","B","B"
"24754","A04",1734,327,1766,728,"B","B","B"
"24755","A04",1735,1901,1816,237,"B","B","B"
"24756","A04",1736,1733,286,516,"B","B","CD4"
"24757","A04",1737,1481,999,445,"B","B","CD4"
"24758","A04",1738,981,1824,282,"B","B","B"
"24759","A04",1739,156,237,426,"B","B","B"
"24760","A04",1740,443,1844,283,"B","B","B"
"24761","A04",1741,13,815,541,"T","CD4","Treg"
"24762","A04",1742,737,1991,435,"B","B","B"
